age,location,policy_type,gender,income_bracket,policy_duration_months,coverage_amount,premium_paid,vehicle_age,late_payments,previous_claims,claim_frequency,premium_to_coverage,has_late_payments,high_risk_location,young_and_risky,high_claim_risk,underinsured,age_risk,claim_severity,claims_and_location
53,2,0,0,0,120,1151954.899285788,49288.16120848483,4.0060743707648,1,2,0.1998001998001998,0.042786536878464704,1,1,0,0,0,0,1666.5277893508874,2
52,4,0,1,1,86,4175526.926284658,49732.70865979893,1.797560983272477,4,1,0.13934045517882024,0.011910522772019429,1,0,0,0,0,0,1162.655505173817,0
36,0,0,0,1,74,1569836.6334676468,30827.788970252303,7.938188506867378,3,0,0.0,0.01963757764129911,1,0,0,0,0,0,0.0,0
37,2,0,1,0,99,3663051.424373184,19173.03562064104,15.856760789646806,5,4,0.48426150121065376,0.005234170462561878,1,1,0,0,1,0,4039.9959600040397,4
74,3,2,0,0,72,3160453.628520207,19249.24264957091,19.381105610279164,3,2,0.3327787021630616,0.006090658130515664,1,0,0,0,1,0,2777.3920288848767,0
35,1,0,1,0,103,840430.5863391708,33921.48167952983,9.90104864136855,5,0,0.0,0.040362026117669106,1,1,0,0,0,0,0.0,0
64,2,2,0,0,42,517654.1074255472,11994.18805290016,17.74969143479343,5,1,0.2849002849002849,0.023170274608363857,1,1,0,0,0,0,2380.38562247084,1
58,3,1,1,0,87,3057183.5464079203,49031.13924149066,18.90373323037464,5,0,0.0,0.016038009604860126,1,0,0,0,0,0,0.0,0
66,0,0,0,1,56,3358094.8289607675,35936.60486814249,8.858759332100236,4,1,0.21382751247327156,0.0107014859887828,1,0,0,0,0,0,1785.3954650955188,0
31,0,1,1,1,35,698736.9919607526,8895.300640901114,2.907263048308877,1,0,0.0,0.012730541843268169,1,0,0,0,0,0,0.0,0
32,0,0,1,1,74,904945.0283691576,18844.093643932112,6.202097278924812,2,0,0.0,0.020823467553225006,1,0,0,0,0,0,0.0,0
48,4,2,0,0,56,297947.2248418278,11961.018757053653,7.750828597308543,4,1,0.21382751247327156,0.0401447550382652,1,0,0,0,0,0,1785.3954650955188,0
18,4,2,1,1,39,715767.9590819003,5217.466230749722,9.09057631727168,3,0,0.0,0.007289326228780606,1,0,0,0,1,1,0.0,0
70,2,1,1,1,93,2960980.7817563443,32596.90699144561,12.893348112823922,5,2,0.2577319587628866,0.01100882082119497,1,1,0,0,0,0,2150.3064186646598,2
71,0,2,0,0,44,1043146.8865698476,6116.003608765362,12.904089870513427,5,0,0.0,0.005863031974572761,1,0,0,0,1,0,0.0,0
71,1,0,0,0,26,1478874.2914986385,20412.17349331947,10.86509840671012,0,1,0.4594180704441042,0.013802507402173736,0,1,0,0,0,0,3844.675124951941,1
20,0,0,1,0,39,2798491.414189253,33806.24074850499,4.56614908220957,4,2,0.6134969325153374,0.012080165926647051,1,0,0,0,0,1,5126.890540886952,0
33,0,0,1,1,70,2100014.458520271,8900.697342407306,7.269329882452968,0,2,0.3422703936109527,0.004238398104313533,0,0,0,0,1,0,2856.73475217826,0
40,2,0,0,1,39,4233856.963074977,44323.23989893178,8.268789073450513,0,0,0.0,0.01046876174155231,0,1,0,0,0,0,0.0,0
74,4,1,1,0,51,2876752.744925464,10061.673239956772,13.274601109506197,2,1,0.2347417840375587,0.0034975801179748826,1,0,0,0,1,0,1960.3999215840033,0
28,4,0,1,0,116,703722.6738118652,30920.75473293832,2.829318399257803,3,0,0.0,0.04393883477714461,1,0,0,0,0,1,0.0,0
29,2,0,0,0,87,1952384.5435275044,46265.68715548413,4.832764259514599,5,0,0.0,0.023697015565859094,1,1,1,0,0,1,0.0,0
27,0,1,1,1,98,1330879.1831043288,5673.081032646935,5.67730102470092,4,2,0.2445984508764778,0.004262656642346513,1,0,0,0,1,1,2040.6081012141617,0
49,0,0,0,0,41,1331972.5929125138,6142.865127588691,10.367387291046144,0,0,0.0,0.0046118554647119605,0,0,0,0,1,0,0.0,0
33,0,2,0,0,99,1319516.4172173666,7159.069386026498,15.14997299521581,3,1,0.12106537530266344,0.005425525016860718,1,0,0,0,1,0,1009.9989900010099,0
25,2,0,0,0,20,2120973.1214562957,18518.914422326823,16.88689369020956,5,0,0.0,0.008731329099681441,1,1,1,0,1,1,0.0,0
55,3,0,0,1,69,703723.2834394479,33907.911615566845,14.846924288064272,3,1,0.1736111111111111,0.048183585695795166,1,0,0,0,0,0,1449.0653528474134,0
29,0,0,1,0,117,1299339.706346696,27392.832965496364,14.963370768268774,3,3,0.3073770491803279,0.02108211780250645,1,0,0,0,0,1,2563.883428766772,0
41,1,0,0,0,24,3522259.1832210063,15611.110256433492,4.817013733733024,3,1,0.49751243781094534,0.004432129891655581,1,1,0,0,1,0,4164.931278633902,1
45,0,0,1,2,53,4145834.4763111095,31285.05957012465,17.69613750939367,3,1,0.22590361445783133,0.007546142923318086,1,0,0,0,1,0,1886.4365214110546,0
70,0,0,0,1,95,118088.2373476521,22878.32101192516,1.051287269260508,3,1,0.1261564339781329,0.19373918680130228,1,0,0,0,0,0,1052.5207872855487,0
25,1,2,1,2,30,463108.0735070105,18279.596842991203,10.804819822536572,1,1,0.39840637450199207,0.039471556411980635,1,1,1,0,0,1,3332.2225924691766,1
75,0,1,0,1,75,4282483.847086255,19740.00929338541,1.7685975714644897,1,1,0.1597444089456869,0.004609476638358247,1,0,0,0,1,0,1333.1555792560991,0
45,1,1,1,2,15,1112537.810341894,18608.03182069114,12.017520354571204,3,1,0.7936507936507936,0.016725752132159162,1,1,0,0,0,0,6662.225183211192,1
53,3,0,1,1,37,1595271.5531360111,26075.856283217763,0.9458027448534568,1,1,0.3232758620689655,0.016345716231509457,1,0,0,0,0,0,2701.972439881113,0
43,1,0,1,0,62,1718584.862445713,19631.9442351571,12.818024931494987,4,1,0.1931745009658725,0.011423319586898807,1,1,0,0,0,0,1612.6431220770844,1
25,0,0,1,1,29,4336087.895073052,16655.7423022859,0.6736515937686294,2,1,0.4120879120879121,0.003841191107495616,1,0,0,0,1,1,3447.087211306446,0
75,0,1,0,2,108,855649.6292161065,16730.18166464821,3.302300996766252,5,0,0.0,0.01955260763035601,1,0,0,0,0,0,0.0,0
77,1,1,1,2,95,4072069.4300885503,11730.739317260108,15.067615173802576,1,2,0.2523128679562658,0.0028807807651249225,1,1,0,0,1,0,2105.0415745710975,2
67,0,0,0,1,54,2365072.890934536,11280.215089249235,6.0551631605156375,1,2,0.4434589800443459,0.0047694999527464746,1,0,0,0,1,0,3703.0179596371045,0
45,0,1,0,2,74,3926679.0505463225,15017.124364324323,17.682481915951037,0,0,0.0,0.0038243829283656754,0,0,0,0,1,0,0.0,0
45,1,0,1,1,96,3455860.5122403577,48640.58696028392,1.9625771776888776,2,1,0.12484394506866417,0.014074811945463388,1,1,0,0,0,0,1041.5581710238516,1
54,1,0,0,1,51,3673895.21374384,11004.502174154835,10.611007043332616,3,0,0.0,0.002995322812429263,1,1,0,0,1,0,0.0,0
58,2,2,1,1,34,613541.0149856447,22784.600261592597,18.51590661001582,3,1,0.3516998827667058,0.0371362294186044,1,1,0,0,0,0,2940.311673037342,1
53,0,0,1,0,86,1578450.3990511035,45518.229347887325,8.262886576505512,3,1,0.13934045517882024,0.028837288195357958,1,0,0,0,0,0,1162.655505173817,0
44,3,2,1,0,70,1174448.6324882642,1563.6541866896166,6.555632738120554,4,1,0.17113519680547634,0.0013313942646114825,1,0,0,0,1,0,1428.36737608913,0
71,0,1,1,1,17,673311.794159103,30638.244289256272,19.31961639868404,0,1,0.7009345794392523,0.04550379794324307,0,0,0,0,0,0,5878.894767783656,0
80,0,0,0,2,81,3214209.6659414466,43639.3281009574,8.484091770168142,5,2,0.2958579881656805,0.01357700103624241,1,0,0,0,0,0,2468.8310085174667,0
34,1,2,1,1,118,3490901.6583531518,9209.978743512718,13.976773971102809,2,0,0.0,0.0026382807705544933,1,1,0,0,1,0,0.0,0
26,1,0,1,0,112,750329.3197918271,40823.17483257484,18.398801883661367,1,1,0.10702818408847663,0.054407009311365856,1,1,1,0,0,1,892.7774305865547,1
50,4,0,1,0,86,3854116.791048689,32659.208809896398,0.2154509978723329,0,1,0.13934045517882024,0.008473850299765167,0,0,0,0,1,0,1162.655505173817,0
70,2,0,0,0,111,1469791.6975751324,41242.86439379379,11.387118843012187,5,1,0.1079913606911447,0.028060346361483024,1,1,0,0,0,0,900.8197459688316,1
37,4,0,1,2,19,1915142.7875155804,4475.176833406022,14.268934385172718,1,2,1.2552301255230125,0.002336732717378279,1,0,0,0,1,0,10520.778537611783,0
30,4,0,1,1,99,4966610.314174534,4477.637016067971,8.379838419561953,4,0,0.0,0.0009015478815145757,1,0,0,0,1,0,0.0,0
45,2,1,0,1,118,1000327.5035064298,8006.186767997263,13.458707339910632,0,0,0.0,0.008003565492198971,0,1,0,0,1,0,0.0,0
65,1,0,1,0,21,634697.6486778958,48969.445127394574,16.12832686069202,0,0,0.0,0.07715397159239593,0,1,0,0,0,0,0.0,0
46,1,0,1,0,118,1379120.985135302,44090.30500980399,6.311748865517421,1,3,0.3047748052827633,0.031969859907381375,1,1,0,0,0,0,2542.1574442843826,3
30,4,0,1,1,30,4662436.085889588,29045.83515278748,6.462549192675613,5,2,0.7968127490039841,0.006229755122733873,1,0,0,0,1,0,6664.445184938353,0
63,2,0,0,2,35,644247.4943268412,26893.69546970893,1.7553384192141253,0,1,0.34168564920273353,0.041744353356571416,0,1,0,0,0,0,2856.3267637817767,1
52,0,2,0,0,44,3098922.590215809,13499.609125759383,19.100422982487967,2,1,0.271985494106981,0.004356226620445206,1,0,0,0,1,0,2272.2108611679164,0
78,2,1,1,2,115,3975759.185619549,11383.311847657396,0.6586937250844005,1,1,0.10423905489923557,0.0028631794048793032,1,1,0,0,1,0,869.4896095991653,1
23,0,1,0,0,98,4615733.69346725,12490.714962535045,9.41449611540631,3,0,0.0,0.0027061168960315586,1,0,0,0,1,1,0.0,0
35,1,0,1,2,82,2416256.0257397625,36773.040958671,10.657147996661912,4,4,0.5845104724792987,0.01521901669969861,1,1,0,0,0,0,4877.453969028167,4
68,0,1,0,0,59,2315566.5152924163,32067.12956340875,2.821273185781932,1,1,0.20297699594046006,0.013848502823454501,1,0,0,0,0,0,1694.628029147602,0
22,2,0,1,0,16,4146661.004120278,25586.98801988245,9.801057276633497,3,2,1.488833746898263,0.006170503914535869,1,1,1,0,1,1,12492.192379762648,2
64,3,0,1,1,112,1019400.8624516106,41844.39775219111,5.894689039996191,1,1,0.10702818408847663,0.04104803015476857,1,0,0,0,0,0,892.7774305865547,0
42,0,1,0,0,58,2337681.826613183,3905.5504257322486,16.05115398981791,5,0,0.0,0.0016706937464982757,1,0,0,0,1,0,0.0,0
19,0,1,1,0,73,3206776.1618429604,2775.021935025248,16.462622780574815,4,0,0.0,0.0008653619043921049,1,0,0,0,1,1,0.0,0
27,0,0,1,0,100,3515461.2920910865,41214.60609186329,8.655624022725306,3,2,0.23971234518577705,0.011723811628177441,1,0,0,0,0,1,1999.8000199980002,0
73,2,1,1,2,88,603637.3023219819,21399.671716912773,8.689879578420205,1,0,0.0,0.03545120767070497,1,1,0,0,0,0,0.0,0
47,0,2,1,1,21,4342454.269804929,33611.52105613479,1.517931907196226,1,0,0.0,0.007740212997163595,1,0,0,0,1,0,0.0,0
67,0,0,0,0,92,4100326.024589399,20806.7521000064,7.1428927254561465,2,3,0.3907946157186279,0.005074414064756185,1,0,0,0,1,0,3260.5151613955004,0
76,0,0,0,1,51,1619393.6486867797,22489.480287540715,8.112369436413967,4,1,0.2347417840375587,0.013887593153710498,1,0,0,0,0,0,1960.3999215840033,0
62,1,0,0,1,25,2408086.3419264723,2103.340058149187,8.932562246409933,2,0,0.0,0.0008734487683410988,1,1,0,0,1,0,0.0,0
22,0,0,0,1,72,1951001.2466872844,26990.753306675146,9.058099959499412,2,0,0.0,0.013834308519362142,1,0,0,0,0,1,0.0,0
72,2,1,1,1,86,4906438.456848434,2736.680022513703,1.8436207869195065,3,0,0.0,0.0005577732281785982,1,1,0,0,1,0,0.0,0
73,0,2,1,0,57,2940759.1081029745,18219.412293271536,3.261898126580496,4,2,0.42016806722689076,0.006195479317267074,1,0,0,0,1,0,3508.1564637782844,0
50,2,0,0,0,21,1388800.3614930308,7698.483618618642,8.677474209816028,4,0,0.0,0.005543261491457107,1,1,0,0,1,0,0.0,0
71,0,0,1,0,57,3742438.700211466,11673.8691917344,7.567553983334663,2,4,0.8403361344537815,0.0031193214092943076,1,0,0,0,1,0,7016.312927556569,0
18,1,2,1,2,116,4117123.5125749903,45467.45750825421,2.848203503345379,0,0,0.0,0.01104350094403223,0,1,1,0,0,1,0.0,0
35,0,1,1,2,105,3644338.338146899,48497.64387881624,12.973168666632647,3,0,0.0,0.0133076677426169,1,0,0,0,0,0,0.0,0
49,2,1,1,0,66,463429.087753696,2620.7267666914468,2.35279709828101,2,0,0.0,0.005655075996294722,1,1,0,0,1,0,0.0,0
64,4,2,0,1,61,1474291.45499666,45786.6567215991,0.1036280719532523,4,0,0.0,0.03105671965733237,1,0,0,0,0,0,0.0,0
66,4,0,0,2,119,1844061.0140006775,42708.52270969213,12.25216799378904,2,0,0.0,0.02316003763098701,1,0,0,0,0,0,0.0,0
28,1,0,0,1,91,1123527.620349911,26294.385607949796,1.65524826346086,5,0,0.0,0.02340341696782364,1,1,1,0,0,1,0.0,0
38,1,0,1,2,112,2432674.1665248,24700.72365645738,1.2090722148927124,5,0,0.0,0.010153732832295542,1,1,0,0,0,0,0.0,0
43,3,1,0,1,25,1631516.0294518291,19962.63559286528,1.7150689099918437,1,1,0.47770700636942676,0.012235635513318337,1,0,0,0,0,0,3998.400639744102,0
80,2,2,1,1,41,230485.1631948544,33017.319648800665,18.72692811487686,4,1,0.2918287937743191,0.14325138225220024,1,1,0,0,0,0,2438.42965130456,1
42,0,0,1,1,15,3277647.242464424,9941.129024564978,2.107319563265555,2,2,1.5873015873015872,0.003033007599304764,1,0,0,0,1,0,13324.450366422385,0
39,3,0,1,1,50,2208039.000179525,4637.191311735845,16.78071093962447,3,0,0.0,0.0021001401199695372,1,0,0,0,1,0,0.0,0
76,1,2,1,1,14,189141.24392721924,49010.74791706437,15.531781695671285,2,4,3.3994334277620393,0.2591224648215746,1,1,0,0,0,0,28551.034975017847,4
44,0,0,1,0,67,4667848.155211363,41238.94095469212,16.82412688636651,0,2,0.3575685339690108,0.008834679170166367,0,0,0,0,1,0,2984.6291598268913,0
66,0,0,1,1,32,3272628.2572552077,19622.930527590222,12.10387625527347,2,1,0.3735990037359901,0.005996076830335579,1,0,0,0,1,0,3124.023742580444,0
30,0,0,0,0,33,416031.7239396163,4215.268662424043,3.102211121933247,3,0,0.0,0.010132084450643989,1,0,0,0,0,0,0.0,0
50,1,1,0,0,79,4452513.943459133,47905.50359491584,15.418112419682137,5,0,0.0,0.010759203473736075,1,1,0,0,0,0,0.0,0
51,0,1,1,1,34,2133262.72929103,3518.074921026253,11.309302330221286,4,0,0.0,0.0016491521912558472,1,0,0,0,1,0,0.0,0
58,0,1,0,1,15,1236042.4920970446,1128.9488129567476,11.366464296626802,0,2,1.5873015873015872,0.0009133575997923986,0,0,0,0,1,0,13324.450366422385,0
52,0,1,0,2,81,277734.3295298029,15144.034472517813,12.175462083976187,2,0,0.0,0.05452705091547654,1,0,0,0,0,0,0.0,0
80,1,2,0,0,49,3736869.27248552,37517.52260132836,2.9669200959206177,2,1,0.244299674267101,0.010039827397006023,1,1,0,0,0,0,2040.3999183840033,1
18,2,1,1,0,36,4848139.31171315,42413.26164950291,5.829346833722999,0,1,0.33222591362126247,0.008748358666086283,0,1,1,0,1,1,2777.0063871146904,1
38,0,0,0,1,70,967302.0394690704,29660.30592325663,19.86988168155848,0,0,0.0,0.030662920583634123,0,0,0,0,0,0,0.0,0
65,0,1,1,2,13,2113727.653506241,23548.42595960573,17.469489907074564,4,1,0.9146341463414634,0.01114070954653814,1,0,0,0,0,0,7686.395080707149,0
72,0,1,1,0,69,1225674.6655466158,1731.1235129608954,7.184716122893516,0,0,0.0,0.0014123841729771105,0,0,0,0,1,0,0.0,0
23,4,0,0,0,73,2883726.3396285377,18052.39694557802,19.730730770006936,1,0,0.0,0.006260093627782474,1,0,0,0,1,1,0.0,0
45,1,2,0,1,108,4362918.045738448,5108.018504314425,1.3929065132019811,4,0,0.0,0.001170780298657217,1,1,0,0,1,0,0.0,0
34,1,1,0,0,48,696952.1303992247,11748.344105826383,6.976606034487702,4,1,0.24937655860349128,0.01685674442307725,1,1,0,0,0,0,2082.8993959591753,1
22,0,0,0,1,109,1526140.020992003,4358.521643826282,11.103986585806492,2,2,0.21994134897360704,0.002855912010245357,1,0,0,0,1,1,1834.6940647647004,0
48,2,0,0,2,101,865063.1478453137,44938.58885379565,12.419446342595034,3,0,0.0,0.05194833284280423,1,1,0,0,0,0,0.0,0
22,1,0,1,0,90,1181937.6546336722,35689.24979339178,16.103175312330514,1,0,0.0,0.030195543184126587,1,1,1,0,0,1,0.0,0
55,0,0,1,0,32,693152.27173159,23261.160613623328,14.733261858135002,3,3,1.1207970112079704,0.03355851409089174,1,0,0,0,0,0,9372.071227741331,0
20,0,0,1,1,70,3191426.073410736,46621.584589523496,13.760515809996065,5,0,0.0,0.014608386148081534,1,0,0,0,0,1,0.0,0
70,0,2,1,2,92,265326.7731055712,11217.610387116534,19.487150629376917,5,0,0.0,0.04227846980172049,1,0,0,0,0,0,0.0,0
40,3,0,0,1,66,3658459.2402855577,47726.540730255605,11.96731165878736,4,4,0.7259528130671506,0.013045530226018058,1,0,0,0,0,0,6059.687926071807,0
54,3,0,0,1,95,753516.8063310215,4636.423961914031,0.1311458384218844,1,0,0.0,0.006153046436958668,1,0,0,0,1,0,0.0,0
70,2,0,1,1,83,1370056.9843957266,40185.90867303947,12.335049921143376,2,1,0.14436958614051973,0.02933155980913316,1,1,0,0,0,0,1204.6741356463076,1
54,2,1,0,0,82,1759138.4776450351,17105.1994534275,15.178719301730624,3,0,0.0,0.009723622997030945,1,1,0,0,1,0,0.0,0
27,0,0,0,0,76,1936209.298612999,7466.751813733308,18.36194745867892,2,0,0.0,0.0038563763641246544,1,0,0,0,1,1,0.0,0
27,1,1,1,0,14,905973.5893835116,33418.432369333255,7.846763225443352,1,0,0.0,0.036886761813008144,1,1,1,0,0,1,0.0,0
36,2,1,0,1,71,2469622.3492704434,32134.061285654378,1.0324974452656457,0,4,0.6749156355455568,0.013011730787514888,0,1,0,0,0,0,5633.009435290804,4
34,0,2,0,0,49,4479091.158567447,46775.35123285995,2.5359830708822506,1,0,0.0,0.010443045134046728,1,0,0,0,0,0,0.0,0
38,3,1,0,1,113,2320694.208229622,14529.35623530261,18.158771507630497,1,0,0.0,0.006260780123969353,1,0,0,0,1,0,0.0,0
31,0,2,1,1,109,187874.1347316111,38541.051127480765,19.011308889995675,2,0,0.0,0.20514292258010727,1,0,0,0,0,0,0.0,0
26,0,1,0,0,42,1848838.5049599048,46155.89148568916,4.652050899303843,2,0,0.0,0.02496480417960685,1,0,0,0,0,1,0.0,0
63,2,1,0,2,83,2045554.1851149525,23357.883243930937,13.512101331664068,3,1,0.14436958614051973,0.01141885328666069,1,1,0,0,0,0,1204.6741356463076,1
18,2,1,1,1,36,1452560.9580092162,21432.78152960614,9.466560699534938,0,1,0.33222591362126247,0.014755168286657523,0,1,1,0,0,1,2777.0063871146904,1
68,2,1,0,0,39,1515066.9277864047,19059.46128271247,12.087390106144229,1,2,0.6134969325153374,0.012579946672560474,1,1,0,0,0,0,5126.890540886952,2
62,0,0,0,0,100,1034682.6979398868,49205.89604087386,1.0068800105678632,0,1,0.11985617259288853,0.04755650757790825,0,0,0,0,0,0,999.9000099990001,0
30,3,0,1,0,12,4785548.149098998,30805.903807058126,19.2802454034951,0,3,2.9702970297029703,0.0064372779842337075,0,0,0,0,1,0,24979.184013322232,0
21,1,0,0,0,91,2670748.3835469405,46196.08494449396,9.432333175967376,4,3,0.39508340649692714,0.01729705615703557,1,1,1,0,0,1,3296.3410614218215,3
79,1,0,1,0,72,2706965.8317096243,23022.624840962293,15.452474472850362,0,4,0.6655574043261232,0.008504955801888514,0,1,0,0,1,0,5554.784057769753,4
18,4,1,1,1,14,2156737.334110927,44226.58412685997,10.331369907155512,0,1,0.8498583569405098,0.020506244883097494,0,0,0,0,0,1,7137.758743754462,0
66,2,0,0,2,118,3103750.4139475124,23664.01692192075,17.135415367273804,2,0,0.0,0.007624329823473246,1,1,0,0,1,0,0.0,0
57,0,2,1,1,59,2145171.6041590283,8725.015316398873,12.657188078456016,0,1,0.20297699594046006,0.00406728079879956,0,0,0,0,1,0,1694.628029147602,0
49,2,0,1,1,112,3460373.442860715,30354.432327738763,6.413059006814175,4,0,0.0,0.008772010518877533,1,1,0,0,1,0,0.0,0
51,0,0,1,0,25,486652.7043270047,43601.2740097604,9.971921391150747,1,1,0.47770700636942676,0.08959422751819414,1,0,0,0,0,0,3998.400639744102,0
45,0,2,0,2,25,196916.7846424088,2678.6176435985158,15.811525657904346,0,2,0.9554140127388535,0.013602789180388363,0,0,0,0,0,0,7996.801279488204,0
48,1,0,0,2,53,2834010.9480023785,14896.1059074792,5.364173216214294,3,2,0.45180722891566266,0.00525619206426043,1,1,0,0,1,0,3772.8730428221093,2
25,4,0,1,1,60,3683774.50727919,47367.5898154971,15.73980624173517,3,0,0.0,0.01285843897158029,1,0,0,0,0,1,0.0,0
56,0,2,1,0,51,3361619.293384788,14240.370759082669,14.174460338060795,0,0,0.0,0.004236164025100687,0,0,0,0,1,0,0.0,0
43,2,1,0,0,90,2023284.5527941373,20519.853395595343,0.16614851962091,1,0,0.0,0.010141852398289252,1,1,0,0,0,0,0.0,0
75,0,1,1,2,34,65923.02793278509,17065.383849615908,17.334655237626336,5,0,0.0,0.25886828618268043,1,0,0,0,0,0,0.0,0
51,2,0,0,1,77,648003.2917830311,13762.846020015357,10.416894820528071,3,0,0.0,0.021238851688171686,1,1,0,0,0,0,0.0,0
71,1,0,1,0,103,1990551.9291182023,20211.320319638333,18.550228201009546,5,3,0.34910783553141966,0.010153626199069076,1,1,0,0,0,0,2912.338607902145,3
71,2,1,1,1,54,3338565.449558344,42737.08596750289,0.2171349139112544,3,0,0.0,0.012801032804417902,1,1,0,0,0,0,0.0,0
20,0,1,1,1,74,1594623.3831741735,17166.89005156626,17.235410514930784,2,1,0.16189962223421478,0.010765482386028936,1,0,0,0,0,1,1351.1687609782462,0
76,2,0,0,1,114,2681416.9841493266,35462.64038807108,15.402523146820746,3,1,0.10515247108307045,0.013225335882277246,1,1,0,0,0,0,877.1160424524164,1
67,4,0,1,1,86,918848.096227092,13048.2922960358,13.22146132892521,3,0,0.0,0.014200706523316196,1,0,0,0,0,0,0.0,0
29,2,2,1,1,102,889348.257634797,9867.447415918738,11.960676190615194,0,0,0.0,0.01109514436021898,0,1,1,0,0,1,0.0,0
18,1,1,0,2,33,3726729.3780748136,40545.22898113363,11.987000852875871,0,1,0.3623188405797102,0.010879574221534459,0,1,1,0,0,1,3029.3850348379283,1
71,4,2,1,2,89,2220057.5508204824,7263.295865501461,16.778104318141814,1,2,0.26929982046678635,0.0032716700655351988,1,0,0,0,1,0,2246.9385462307605,0
61,0,1,0,2,66,4747727.091063579,38897.45710163727,19.87871155516042,1,2,0.3629764065335753,0.008192858661342083,1,0,0,0,1,0,3029.8439630359035,0
22,2,2,0,0,28,1095945.4517680248,32186.961367137686,9.243017052768147,3,2,0.8534850640113798,0.029369126922805393,1,1,1,0,0,1,7140.307033202427,2
47,3,0,0,0,66,2266422.280925311,27277.83195224333,11.32889541345814,1,1,0.18148820326678766,0.012035635221848539,1,0,0,0,0,0,1514.9219815179517,0
47,0,1,0,1,68,982018.3566847388,23568.21610739005,3.632508559115848,1,1,0.17615971814445097,0.02399977119262602,1,0,0,0,0,0,1470.3720041170416,0
76,1,0,0,1,67,1316975.2227433815,27234.96446000569,7.838929930764387,5,1,0.1787842669845054,0.02067993670865984,1,1,0,0,0,0,1492.3145799134456,1
74,0,0,0,0,50,3218287.4372126744,7136.855269924755,3.3858169363357216,4,0,0.0,0.0022175941046241572,1,0,0,0,1,0,0.0,0
34,1,2,1,2,13,4552669.119363949,13080.336595926068,0.2087006216212672,5,1,0.9146341463414634,0.002873113820541032,1,1,0,0,1,0,7686.395080707149,1
65,2,2,0,2,71,685709.9554433237,1932.9508695806892,14.470985755173412,2,3,0.5061867266591676,0.0028189044450170737,1,1,0,0,1,0,4224.757076468103,3
80,0,1,1,1,41,691447.5476740676,35251.42338762524,6.117570559554258,2,0,0.0,0.050982063637922265,1,0,0,0,0,0,0.0,0
